CODIGO_CIUDAD|NOMBRE_CIUDAD|CODIGO_DEPARTAMENTO|NOMBRE_DEPTO
41244004 |LAS AGUADAS|41|HUILA
41298000 |GARZON|41|HUILA
41298001 |EL RECREO|41|HUILA
41298002 |LA JAGUA|41|HUILA
41298003 |SAN ANT DEL PESCADO|41|HUILA
41298004 |ZULUAGA|41|HUILA
41298005 |EL PARAISO - GARZON|41|HUILA
41298006 |SARTENJO|41|HUILA
41298007 |PROVIDENCIA|41|HUILA
41298008 |EL MESON - GARZON|41|HUILA
41298010 |EL DESCANSO|41|HUILA
41298011 |EL ROSARIO - GARZON|41|HUILA
41306000 |GIGANTE|41|HUILA
41306001 |LA CHIQUITA|41|HUILA
41306002 |LA GRAN VIA|41|HUILA
41306003 |POTRERILLOS - GIGANT|41|HUILA
41306004 |RIOLORO|41|HUILA
41306005 |VERACRUZ|41|HUILA
41306006 |EL MESON - GIGANTE|41|HUILA
41306007 |PUEBLO NUEVO|41|HUILA
41306008 |SAN JUANITO|41|HUILA
41306009 |VUELTAS ARRIBA|41|HUILA
41306010 |SILVANIA|41|HUILA
41319000 |GUADALUPE|41|HUILA
41319001 |RESINA|41|HUILA
41319002 |MIRAFLORES|41|HUILA
41319003 |LOS CAUCHOS - GUADAL|41|HUILA
41319004 |POTRERILLOS - GUADAL|41|HUILA
41349000 |HOBO|41|HUILA
41357000 |IQUIRA|41|HUILA
41357002 |CHAPARRO|41|HUILA
41357003 |RIO NEGRO|41|HUILA
41357004 |VALENCIA LA PAZ|41|HUILA
41359000 |ISNOS|41|HUILA
41359001 |IDOLOS|41|HUILA
41359002 |CIENAGA CHIQUITA|41|HUILA
41359003 |EL SALTO DE BORDONES|41|HUILA
41359004 |SAN VICENTE - ISNOS|41|HUILA
41378000 |LA ARGENTINA|41|HUILA
41378001 |BUENOS AIRES - LA AR|41|HUILA
41378002 |EL PENSIL|41|HUILA
41396000 |LA PLATA|41|HUILA
41396001 |BELEN|41|HUILA
41396002 |MONSERRATE|41|HUILA
41396003 |MOSCO PAN|41|HUILA
41396004 |SAN ANDRES|41|HUILA
41396005 |VILLA LOSADA|41|HUILA
41396006 |SAN VICENTE - LA PLA|41|HUILA
41396007 |EL VEGON|41|HUILA
41396008 |SAN RAFAEL - LA PLAT|41|HUILA
41396009 |GALLEGO - LA PLATA|41|HUILA
41483000 |NATAGA|41|HUILA
41483001 |PATIO BONITO|41|HUILA
41503000 |OPORAPA|41|HUILA
41503001 |SAN ROQUE|41|HUILA
41503002 |EL CARMEN - OPORAPA|41|HUILA
41518000 |PAICOL|41|HUILA
41524000 |PALERMO|41|HUILA
41524001 |BETANIA|41|HUILA
41524002 |EL PARAGUA|41|HUILA
41524003 |NILO|41|HUILA
41524004 |OSPINA PEREZ|41|HUILA
41524005 |SAN JUAN|41|HUILA
41524006 |EL JUNCAL|41|HUILA
41524007 |SAN LUIS CAS|41|HUILA
41524008 |EL CARMEN - PALERMO|41|HUILA
41530000 |PALESTINA|41|HUILA
41548000 |PITAL|41|HUILA
41548001 |EL SOCORRO - PITAL|41|HUILA
41548002 |MINAS|41|HUILA
41548003 |CARMELO|41|HUILA
41551000 |PITALITO|41|HUILA
41551001 |BRUSELAS|41|HUILA
41551002 |GUACACALLO|41|HUILA
41551003 |LA LAGUNA|41|HUILA
41551005 |REGUEROS|41|HUILA
41551006 |CHILLURCO|41|HUILA
41551007 |VERSALLES|41|HUILA
41551008 |CRIOLLO|41|HUILA
41615000 |RIVERA|41|HUILA
41615001 |ULLOA|41|HUILA
41615002 |RIVERITA|41|HUILA
41615003 |EL VISO - RIVERA|41|HUILA
41615004 |BAJO PEDREGAL|41|HUILA
41660000 |SALADOBLANCO|41|HUILA
41660001 |LA CABAÑA|41|HUILA
41660002 |SAN RAFAEL - SALADOB|41|HUILA
41660003 |LAS MERCEDES - SALAD|41|HUILA
41660004 |PARAISO CHILCA|41|HUILA
41660005 |PIRULINDA|41|HUILA
41660006 |PEDREGAL|41|HUILA
41660007 |MORELIA|41|HUILA
41668000 |SAN AGUSTIN|41|HUILA
41668001 |ALTO DEL OBISPO|41|HUILA
41668002 |OBANDO|41|HUILA
41668003 |VILLA FATIMA|41|HUILA
41668004 |PUERTO QUINCHANA|41|HUILA
41668005 |LA CUCHILLA|41|HUILA
41668006 |EL PALMAR|41|HUILA
41668007 |PRADERA|41|HUILA
41668008 |LOS CAUCHOS - SAN AG|41|HUILA
41668009 |EL ROSARIO - SAN AGU|41|HUILA
41676000 |SANTA MARIA|41|HUILA
41676001 |SAN JOAQUIN|41|HUILA
41676002 |EL SOCORRO - SANTA M|41|HUILA
41770000 |SUAZA|41|HUILA
41770001 |GALLARDO - SUAZA|41|HUILA
41770002 |GUAYABAL|41|HUILA
41770003 |SAN CALIXTO|41|HUILA
41770004 |HATO VIEJO|41|HUILA
41770005 |MANTAGUA|41|HUILA
41770006 |PICUNA|41|HUILA
41770007 |EL SALADO|41|HUILA
41770008 |AVISPERO|41|HUILA
41770010 |SAFIA|41|HUILA
41791000 |TARQUI|41|HUILA
41791001 |EL VERGEL|41|HUILA
41791002 |MAITO|41|HUILA
41791003 |QUITURO|41|HUILA
41791004 |CEDRO|41|HUILA
41791005 |ESMERALDA|41|HUILA
41791006 |EL TABLON|41|HUILA
41791007 |LA PAMPA|41|HUILA
41791008 |CAIMITAL|41|HUILA
41791009 |RICA BRISA|41|HUILA
41791010 |BUENOS AIRES - TARQU|41|HUILA
41791011 |LA EUREKA|41|HUILA
41791012 |EL TAMBO|41|HUILA
41791013 |LAGUNILLAS|41|HUILA
41797000 |TESALIA|41|HUILA
41797001 |PACARNI|41|HUILA
41799000 |TELLO|41|HUILA
41799001 |ANACLETO GARCIA|41|HUILA
41799002 |SIERRA DE GRAMAL|41|HUILA
41799003 |SAN ANDRES|41|HUILA
41799004 |SIERRA DE LA CAÑADA|41|HUILA
41799005 |MESA REDONDA|41|HUILA
41799006 |EL CEDRAL|41|HUILA
41801000 |TERUEL|41|HUILA
41801001 |SAN PEDRO|41|HUILA
41807000 |TIMANA|41|HUILA
41807001 |NARANJAL|41|HUILA
41807002 |MATEO RICO|41|HUILA
41807003 |TOBO|41|HUILA
41807004 |SAN ANTONIO|41|HUILA
41807005 |MONTAÑITA|41|HUILA
41807006 |QUINCHE|41|HUILA
41807007 |COSANZA|41|HUILA
41807008 |SANTA FE|41|HUILA
41807009 |SAN ISIDRO|41|HUILA
41872000 |VILLA VIEJA|41|HUILA
41872001 |POTOSI|41|HUILA
41872002 |SAN ALFONSO|41|HUILA
41872003 |HATO NUEVO|41|HUILA
41872004 |POLONIA|41|HUILA
41872005 |LA VICTORIA|41|HUILA
41872006 |GOLONDRINAS|41|HUILA
41885000 |YAGUARA|41|HUILA
41885001 |LETRAN|41|HUILA
44001000 |RIOHACHA|44|LA GUAJIRA
44001001 |ARROYO ARENA|44|LA GUAJIRA
44001002 |BARBACOAS|44|LA GUAJIRA
44001003 |CAMARONES|44|LA GUAJIRA
44001004 |CASCAJALITO|44|LA GUAJIRA
44001005 |COTOPRIX|44|LA GUAJIRA
44001006 |DIBULLLA|44|LA GUAJIRA
44001007 |EL MINGUEO|44|LA GUAJIRA
44001008 |GALAN|44|LA GUAJIRA
44001009 |PUNTA DE REMEDIOS|44|LA GUAJIRA
44001010 |LAS FLORES|44|LA GUAJIRA
44001011 |MATITA|44|LA GUAJIRA
44001012 |MONGUI|44|LA GUAJIRA
44001013 |PALOMINO|44|LA GUAJIRA
44001014 |RIO ANCHO|44|LA GUAJIRA
44001015 |SAN ANTONIO - RIOACH|44|LA GUAJIRA
44001016 |TOMARRAZON|44|LA GUAJIRA
44001017 |VILLA MARTIN|44|LA GUAJIRA
44001018 |LA PALMA|44|LA GUAJIRA
44001019 |CAMPANA|44|LA GUAJIRA
44001020 |CHOLE|44|LA GUAJIRA
44001021 |COMEJENES|44|LA GUAJIRA
44001022 |EL LABRAS|44|LA GUAJIRA
44001023 |LAS CASITAS|44|LA GUAJIRA
44001024 |MORENEROS|44|LA GUAJIRA
44001025 |PELECHUA|44|LA GUAJIRA
44001026 |PERICO|44|LA GUAJIRA
44001027 |TIGRERA|44|LA GUAJIRA
44002000 |PUERTO BOLIVAR|44|LA GUAJIRA
44035000 |ALBANIA|44|LA GUAJIRA
44078000 |BARRANCAS|44|LA GUAJIRA
44078001 |CARRETALITO|44|LA GUAJIRA
44078002 |HATONUEVO - BARRANCA|44|LA GUAJIRA
44078003 |LAGUNITA - BARRANCAS|44|LA GUAJIRA
44078004 |MANANTIAL|44|LA GUAJIRA
44078005 |OREGANAL|44|LA GUAJIRA
44078006 |PAPAYAL|44|LA GUAJIRA
44078007 |ROCHE|44|LA GUAJIRA
44078008 |SAN PEDRO|44|LA GUAJIRA
44078009 |GUAYACANAL - BARRANC|44|LA GUAJIRA
44078010 |GUACAMAYAL|44|LA GUAJIRA
44078011 |POSO HONDO|44|LA GUAJIRA
44078012 |TABACO|44|LA GUAJIRA
44090000 |DIBULLA - LA GUAJIRA|44|LA GUAJIRA
44098000 |DISTRACCION (LA GUAJIRA)|44|LA GUAJIRA
44110000 |EL MOLINO|44|LA GUAJIRA
44279000 |FONSECA|44|LA GUAJIRA
44279001 |BUENA VISTA|44|LA GUAJIRA
44279002 |CONEJO|44|LA GUAJIRA
44279003 |CHORRERAS|44|LA GUAJIRA
44279004 |DISTRACCION|44|LA GUAJIRA
44279005 |EL HATICO|44|LA GUAJIRA
44279006 |SITIO NUEVO|44|LA GUAJIRA
44279007 |CARDONAL|44|LA GUAJIRA
44279008 |LA BANGANITA|44|LA GUAJIRA
44279010 |DOS CAMINOS|44|LA GUAJIRA
44279011 |EL CONFUSO|44|LA GUAJIRA
44279012 |LA CEIBA|44|LA GUAJIRA
44279013 |LOS ALTOS|44|LA GUAJIRA
44279014 |QUEBRACHAL|44|LA GUAJIRA
44378000 |HATONUEVO|44|LA GUAJIRA
44420001 |EL PLAN - LA JAGUA D|44|LA GUAJIRA
44430000 |MAICAO|44|LA GUAJIRA
44430001 |ALBANIA - MAICAO|44|LA GUAJIRA
44430002 |CARRAIPIA|44|LA GUAJIRA
44430003 |CUESTECITAS|44|LA GUAJIRA
44430004 |IPAPURE|44|LA GUAJIRA
44430005 |LA PAZ|44|LA GUAJIRA
44430006 |MAJUYURA|44|LA GUAJIRA
44430007 |PARAGUACHO|44|LA GUAJIRA
44430008 |LOS REMEDIOS|44|LA GUAJIRA
44430010 |MARANAMANA|44|LA GUAJIRA
44430011 |LA ARENA|44|LA GUAJIRA
44430012 |LIMONCITO|44|LA GUAJIRA
44430013 |YOTOJOROY|44|LA GUAJIRA
44431000 |ALBANIA - MAICAO|44|LA GUAJIRA
44560000 |MANAURE|44|LA GUAJIRA
44560001 |AREMASAIN|44|LA GUAJIRA
44560002 |MUSICHY|44|LA GUAJIRA
44560003 |EL PAJARO|44|LA GUAJIRA
44560004 |SAN ANTONIO - MANAUR|44|LA GUAJIRA
44560005 |SANTA ROSA|44|LA GUAJIRA
44560006 |SHIRURE|44|LA GUAJIRA
44560007 |MAYAPO|44|LA GUAJIRA
44560008 |MANZANA|44|LA GUAJIRA
44650000 |SAN JUAN DEL CESAR|44|LA GUAJIRA
44650001 |CANAVERALES|44|LA GUAJIRA
44650002 |CARACOLI|44|LA GUAJIRA
44650003 |CORRAL DE PIEDRA|44|LA GUAJIRA
44650004 |EL HATICO D LOS INDI|44|LA GUAJIRA
44650005 |EL TABLAZO|44|LA GUAJIRA
44650006 |EL TOTUMO|44|LA GUAJIRA
44650007 |GUAYACANAL - SAN JUA|44|LA GUAJIRA
44650008 |LA JUNTA|44|LA GUAJIRA
44650009 |LA PEÑA|44|LA GUAJIRA
44650010 |LA SIERRITA|44|LA GUAJIRA
44650011 |LOS HATICOS|44|LA GUAJIRA
44650012 |LOS PONDORES|44|LA GUAJIRA
44650013 |ZAMBRANO|44|LA GUAJIRA
44650014 |CORRALEJA|44|LA GUAJIRA
44650015 |LA PEÑA D LOS INDIOS|44|LA GUAJIRA
44650016 |PONDORITO|44|LA GUAJIRA
44650017 |VILLA DEL RIO|44|LA GUAJIRA
44650018 |LAGUNITA - SAN JUAN|44|LA GUAJIRA
44650019 |LOS POZOS|44|LA GUAJIRA
44650020 |POTRERITO|44|LA GUAJIRA
44847000 |URIBIA|44|LA GUAJIRA
44847002 |BAHIA HONDA|44|LA GUAJIRA
44847003 |CABO DE LA VELA|44|LA GUAJIRA
44847004 |CARRIZAL|44|LA GUAJIRA
44847005 |CASTILLETES|44|LA GUAJIRA
44847006 |CASUSO|44|LA GUAJIRA
44847007 |EL CARDON|44|LA GUAJIRA
44847009 |GUINPESI|44|LA GUAJIRA
44847010 |JARARA|44|LA GUAJIRA
44847012 |NAZARETH|44|LA GUAJIRA
44847013 |PUERTO ESTRELLA|44|LA GUAJIRA
44847014 |PUERTO LOPEZ|44|LA GUAJIRA
44847015 |RANCHO GRANDE|44|LA GUAJIRA
44847017 |TAPARAJIN|44|LA GUAJIRA
44847018 |TAROA|44|LA GUAJIRA
44847020 |IRRAIPA|44|LA GUAJIRA
44847021 |GUARERPA|44|LA GUAJIRA
44847023 |PORCHINA|44|LA GUAJIRA
44847024 |TAGUAIRA|44|LA GUAJIRA
44847025 |JONJONCITO|44|LA GUAJIRA
44855000 |URUMITA|44|LA GUAJIRA
44855001 |EL PLAN - URUMITA|44|LA GUAJIRA
44855002 |JAGUA DEL PILAR|44|LA GUAJIRA
44855003 |SIERRA MONTANA|44|LA GUAJIRA
44874000 |VILLANUEVA|44|LA GUAJIRA
47001000 |SANTA MARTA|47|MAGDALENA
47001001 |BONDA|47|MAGDALENA
47001002 |CALABAZO|47|MAGDALENA
47001003 |DON DIEGO|47|MAGDALENA
47001004 |EL CAMPANO|47|MAGDALENA
47001005 |GAIRA|47|MAGDALENA
47001006 |GUACHACA|47|MAGDALENA
47001007 |LA TAGUA|47|MAGDALENA
47001009 |MINCA|47|MAGDALENA
47001010 |TAGANGA|47|MAGDALENA
47001011 |BURITICA|47|MAGDALENA
47001012 |LA QUININA|47|MAGDALENA
47001013 |TIGRERA|47|MAGDALENA
47001014 |PUERTO NUEVO|47|MAGDALENA
47001015 |EL YUCAL|47|MAGDALENA
47030000 |ALGARROBO - MAGDALEN|47|MAGDALENA
47030004 |LOMA DEL BALSAMO|47|MAGDALENA
47053000 |ARACATACA|47|MAGDALENA
47053001 |BUENOS AIRES|47|MAGDALENA
47053002 |CERRO AZUL|47|MAGDALENA
47053003 |EL BONGO - ARACATACA|47|MAGDALENA
47053004 |EL RETEN|47|MAGDALENA
47053005 |LOS PATIOS|47|MAGDALENA
47053006 |MARIMONDA|47|MAGDALENA
47053007 |MENGAJO|47|MAGDALENA
47053008 |SANTA ANA - ARACATAC|47|MAGDALENA
47053009 |SANTO TOMAS|47|MAGDALENA
47053010 |THEODROMINA|47|MAGDALENA
47053011 |CAUCA|47|MAGDALENA
47053012 |LA COLOMBIA|47|MAGDALENA
47058000 |EL DIFICIL - ARIGUANI|47|MAGDALENA
47058001 |ALEJANDRIA|47|MAGDALENA
47058002 |CASA DE TABLA - ARIG|47|MAGDALENA
47058003 |PUEBLO NUEVO - ARIGU|47|MAGDALENA
47058004 |SAN ANGEL - ARIGUANI|47|MAGDALENA
47058005 |EL CARMEN DE ARIGUAN|47|MAGDALENA
47058007 |PUENTE ARIGUANI|47|MAGDALENA
47161000 |CERRO SAN ANTONIO|47|MAGDALENA
47161001 |BELLA VISTA|47|MAGDALENA
47161002 |CANDELARIA|47|MAGDALENA
47161003 |CONCEPCION|47|MAGDALENA
47161004 |CONCORDIA|47|MAGDALENA
47161005 |JESUS DEL MONTE|47|MAGDALENA
47161006 |PUERTO NINO|47|MAGDALENA
47161007 |ROSARIO CHENGUE|47|MAGDALENA
47170000 |CHIVOLO|47|MAGDALENA
47170001 |LA CHINA|47|MAGDALENA
47170002 |PUEBLONUEVO|47|MAGDALENA
47170003 |LA ESTRELLA|47|MAGDALENA
47189000 |CIENAGA|47|MAGDALENA
47189001 |GUACAMAYAL - CIENAGA|47|MAGDALENA
47189002 |ORIHUECA|47|MAGDALENA
47189003 |RIOFRIO|47|MAGDALENA
47189004 |SAN PEDRO DE LA SIER|47|MAGDALENA
47189005 |SEVILLA - CIENAGA|47|MAGDALENA
47189006 |SEVILLANO|47|MAGDALENA
47189007 |TUCURINCA|47|MAGDALENA
47189008 |ZAWADY|47|MAGDALENA
47189009 |EL MAMON|47|MAGDALENA
47189010 |LA CANDELARIA|47|MAGDALENA
47189011 |LA GRAN VIA|47|MAGDALENA
47189012 |CANO MOCHO|47|MAGDALENA
47189013 |PALOMAR|47|MAGDALENA
47189014 |SANTA ROSALIA|47|MAGDALENA
47189015 |CAMPO KENNEDY|47|MAGDALENA
47189016 |CIENAGA GUAMACHITO|47|MAGDALENA
47189018 |PALMOR|47|MAGDALENA
47189019 |SOPLADOR|47|MAGDALENA
47189020 |VARELA|47|MAGDALENA
47190000 |SEVILLA - CIENAGA|47|MAGDALENA
47205000 |CONCORDIA (MAGDALENA)|47|MAGDALENA
47245000 |EL BANCO|47|MAGDALENA
47245001 |AGUAESTRADA|47|MAGDALENA
47245002 |ALGARROBAL|47|MAGDALENA
47245003 |BARRANCO|47|MAGDALENA
47245004 |LOS NEGRITOS|47|MAGDALENA
47245005 |BELEN|47|MAGDALENA
47245006 |CANOS DE PALMA|47|MAGDALENA
47245007 |EL CERRITO|47|MAGDALENA
47245008 |EL TREBOL|47|MAGDALENA
47245009 |LAS CABRAS|47|MAGDALENA
47245010 |MENCHIQUEJO|47|MAGDALENA
47245011 |SABANA HATILLO|47|MAGDALENA
47245012 |SAN JOSE|47|MAGDALENA
47245013 |SAN ROQUE|47|MAGDALENA
47245014 |TAMALAMEQUITO|47|MAGDALENA
47245015 |EL SALTO|47|MAGDALENA
47245016 |SAN EDUARDO|47|MAGDALENA
47245017 |SAN FELIPE|47|MAGDALENA
47245018 |GUACAMAYAL - EL BANC|47|MAGDALENA
47245019 |RINCON MALPICA|47|MAGDALENA
47245020 |GARZON|47|MAGDALENA
47245021 |CAIMANERA|47|MAGDALENA
47245022 |ISLITAS|47|MAGDALENA
47245023 |BASTIDAS|47|MAGDALENA
47245024 |FELIPE EDUARDO|47|MAGDALENA
47245025 |BOTILLERO|47|MAGDALENA
47245026 |LOS MAMONES|47|MAGDALENA
47245028 |PUEBLO NUEVO - EL BA|47|MAGDALENA
47245032 |MATA DE CANA|47|MAGDALENA
47258000 |EL PIÑON|47|MAGDALENA
47258001 |CAMPOALEGRE|47|MAGDALENA
47258002 |CANTAGALLAR|47|MAGDALENA
47258003 |CARRETO|47|MAGDALENA
47258004 |PLAYON OROZCO|47|MAGDALENA
47258005 |SABANAS|47|MAGDALENA
47258006 |SAN BASILIO|47|MAGDALENA
47258007 |TIO GALLO|47|MAGDALENA
47258009 |ERANILLO|47|MAGDALENA
47258010 |LOS PATOS|47|MAGDALENA
47258011 |VASQUEZ|47|MAGDALENA
47268000 |EL RETEN (MAGDALENA)|47|MAGDALENA
47288000 |FUNDACION|47|MAGDALENA
47288001 |ALGARROBO - FUNDACIO|47|MAGDALENA
47288002 |BELLAVISTA - FUNDACI|47|MAGDALENA
47288003 |DOÑA MARIA|47|MAGDALENA
47288004 |SANTA ROSA DE LIMA|47|MAGDALENA
47288006 |KILOMETRO 25|47|MAGDALENA
47288007 |SI DIOS QUIERE|47|MAGDALENA
47288008 |RIO MAR|47|MAGDALENA
47288009 |ESTACION LLERAS|47|MAGDALENA
47318000 |GUAMAL|47|MAGDALENA
47318001 |CASA DE TABLA - GUAM|47|MAGDALENA
47318002 |GUAIMARAL|47|MAGDALENA
47318003 |HATOVIEJO|47|MAGDALENA
47318004 |PEDREGOSA|47|MAGDALENA
47318005 |LOS ANDES - GUAMAL|47|MAGDALENA
47318006 |MURILLO|47|MAGDALENA
47318007 |PAMPAN|47|MAGDALENA
47318008 |RICAURTE|47|MAGDALENA
47318009 |SALVADORA|47|MAGDALENA
47318010 |URQUIJO|47|MAGDALENA
47318011 |PLAYAS BLANCAS|47|MAGDALENA
47318012 |SITIO NUEVO - GUAMAL|47|MAGDALENA
47318013 |CARRETERO|47|MAGDALENA
47318014 |BELLAVISTA - GUAMAL|47|MAGDALENA
47318015 |GUACAMAYAL - GUAMAL|47|MAGDALENA
47318016 |LA PUNTICA|47|MAGDALENA
47318017 |SAN PEDRO - GUAMAL|47|MAGDALENA
47318018 |LAS FLORES|47|MAGDALENA
47318019 |SAN ANTONIO - GUAMAL|47|MAGDALENA
47318020 |LA CEIBA|47|MAGDALENA
47318021 |PAJARAL|47|MAGDALENA
47318022 |PARACO - GUAMAL|47|MAGDALENA
47318023 |SAN ISIDRO|47|MAGDALENA
47318024 |VILLA NUEVA|47|MAGDALENA
47460000 |GRANADA|47|MAGDALENA
47460003 |LAS TINAS|47|MAGDALENA
47541000 |PEDRAZA|47|MAGDALENA
47541001 |BAHIAHONDA|47|MAGDALENA
47541002 |BALSAMO|47|MAGDALENA
47541003 |BOMBA|47|MAGDALENA
47541004 |CANO DE AGUAS|47|MAGDALENA
47541005 |CAPUCHO|47|MAGDALENA
47541006 |EL BONGO - PEDRAZA|47|MAGDALENA
47541007 |GUAQUIRI|47|MAGDALENA
47541008 |HEREDIA|47|MAGDALENA
47541009 |PUNTA DE PIEDRAS|47|MAGDALENA
47545000 |PIJIÑO|47|MAGDALENA
47551000 |PIVIJAY|47|MAGDALENA
47551001 |AVIANCA|47|MAGDALENA
47551002 |CARABALLO|47|MAGDALENA
47551003 |CHINOBLAS|47|MAGDALENA
47551004 |FLORES DE MARIA|47|MAGDALENA
47551005 |GARRAPATA|47|MAGDALENA
47551006 |LAS CANOAS|47|MAGDALENA
47551007 |LAS PIEDRAS|47|MAGDALENA
47551008 |MEDIA LUNA|47|MAGDALENA
47551009 |MONTERRUBIO|47|MAGDALENA
47551010 |PARACO - PIVIJAY|47|MAGDALENA
47551011 |PARAISO|47|MAGDALENA
47551012 |PINUELAS|47|MAGDALENA
47551013 |PLACITAS|47|MAGDALENA
47551014 |LOMA DE SOLEDAD|47|MAGDALENA
47551015 |SALAMINITA|47|MAGDALENA
47555000 |PLATO|47|MAGDALENA
47555001 |APURE|47|MAGDALENA
47555002 |EL CARMEN DE MAGDALE|47|MAGDALENA
47555003 |NUEVA GRANADA|47|MAGDALENA
47555004 |PUEBLO NUEVO - PLATO|47|MAGDALENA
47555005 |ZARATE|47|MAGDALENA
47555006 |AGUAS VIVAS|47|MAGDALENA
47555007 |CIENAGUETA|47|MAGDALENA
47555008 |CERRO GRANDE|47|MAGDALENA
47555009 |LAS MERCEDES|47|MAGDALENA
47555010 |LOS ANDES - PLATO|47|MAGDALENA
47555011 |SAN JOSE PURGAT|47|MAGDALENA
47555012 |SAN JOSE DE MAGDALEN|47|MAGDALENA
47555013 |SAN ROQUE L MUL|47|MAGDALENA
47555014 |CESPEDES|47|MAGDALENA
47555015 |DISCIPLINA|47|MAGDALENA
47555016 |LA GLORIA|47|MAGDALENA
47570000 |PUEBLO VIEJO|47|MAGDALENA
47570001 |BOCAS ARACATA|47|MAGDALENA
47570002 |ISLA DEL ROSARIO|47|MAGDALENA
47570003 |PALMIRA|47|MAGDALENA
47570004 |TASAJERAS|47|MAGDALENA
47570005 |TIERRA NUEVA|47|MAGDALENA
47605000 |REMOLINO|47|MAGDALENA
47605002 |CORRALVIEJO|47|MAGDALENA
47605003 |EL DIVIDIVE - REMOLI|47|MAGDALENA
47605004 |SAN RAFAEL DE BUENA|47|MAGDALENA
47605005 |SANTA RITA|47|MAGDALENA
47605006 |EL SALADO|47|MAGDALENA
47605007 |MARTINETE|47|MAGDALENA
47605008 |LAS CASITAS|47|MAGDALENA
47660000 |SAN ANGEL - MAGDALEN|47|MAGDALENA
47660011 |SABANAS DE SAN ANGEL|47|MAGDALENA
47675000 |SALAMINA|47|MAGDALENA
47675001 |GUAIMARO|47|MAGDALENA
47675002 |JULEPE|47|MAGDALENA
47675004 |EL ASERRADERO|47|MAGDALENA
47692000 |SAN SEBASTIAN BUENAV|47|MAGDALENA
47692001 |BUENAVISTA - SAN SEB|47|MAGDALENA
47692002 |EL COCO|47|MAGDALENA
47692003 |LA PACHA|47|MAGDALENA
47692004 |LAS MARGARITAS|47|MAGDALENA
47692005 |LOS GALVIS|47|MAGDALENA
47692006 |MARIA ANTONIA|47|MAGDALENA
47692007 |SAN RAFAEL|47|MAGDALENA
47692008 |SANTA ROSA  - SAN SE|47|MAGDALENA
47692009 |TRONCOSITO|47|MAGDALENA
47692010 |TRONCOSO|47|MAGDALENA
47692011 |VENERO|47|MAGDALENA
47692012 |EL DIVIDIVE - SAN SE|47|MAGDALENA
47692013 |EL SEIS|47|MAGDALENA
47692014 |SABANAS D PERALEJA|47|MAGDALENA
47692016 |LA PLACITA|47|MAGDALENA
47692017 |JAIME|47|MAGDALENA
47692018 |SAN VALENTIN|47|MAGDALENA
47703000 |SAN ZENON|47|MAGDALENA
47703001 |ANGOSTURA|47|MAGDALENA
47703002 |BERMEJAL|47|MAGDALENA
47703003 |EL PALOMAR|47|MAGDALENA
47703004 |JANEIRO|47|MAGDALENA
47703005 |LA MONTAÑA|47|MAGDALENA
47703006 |PEÑONCITO|47|MAGDALENA
47703007 |SANTA TERESA|47|MAGDALENA
47703008 |GUINEA|47|MAGDALENA
47703009 |EL HORNO|47|MAGDALENA
47703010 |PUERTO ARTURO|47|MAGDALENA
47707000 |SANTA ANA (MAGDALENA|47|MAGDALENA
47707001 |BARRO BLANCO|47|MAGDALENA
47707002 |CABRERA|47|MAGDALENA
47707003 |PIJINO|47|MAGDALENA
47707004 |PINTO|47|MAGDALENA
47707005 |PITA|47|MAGDALENA
47707006 |SAN FERNANDO|47|MAGDALENA
47707007 |SAN PEDRO - SANTA AN|47|MAGDALENA
47707008 |GAVILAN|47|MAGDALENA
47707009 |JARABA|47|MAGDALENA
47707011 |SANTA ROSA - SANTA A|47|MAGDALENA
47707012 |VELADERO|47|MAGDALENA
47720000 |SANTA BARBARA|47|MAGDALENA
47745000 |SITIONUEVO|47|MAGDALENA
47745001 |BUENAVISTA - SITIONU|47|MAGDALENA
47745002 |NUEVA VENECIA|47|MAGDALENA
47745003 |PALERMO|47|MAGDALENA
47745004 |CALUCA|47|MAGDALENA
47745005 |CARMONA|47|MAGDALENA
47745006 |SAN ANTONIO - SITION|47|MAGDALENA
47798000 |TENERIFE|47|MAGDALENA
47798003 |PIEDRAS DE MOLER|47|MAGDALENA
47798004 |REAL DEL OBISPO|47|MAGDALENA
47798005 |SAN LUIS|47|MAGDALENA
47798006 |PIEDRAS PINTADA|47|MAGDALENA
47798007 |EL JUNCAL|47|MAGDALENA
47798008 |SANTA INES|47|MAGDALENA
47798009 |SAN ANTONIO - TENERI|47|MAGDALENA
47960001 |CAÑO DE AGUAS|47|MAGDALENA
47980000 |ZONA BANANERA|47|MAGDALENA
47980001 |GUACAMAYAL - ZONA BA|47|MAGDALENA
47980003 |LA GRAN VIA - ZONA BANANERA|47|MAGDALENA
47980004 |ORIHUECA (ZONA BANANERA)|47|MAGDALENA
50001000 |VILLAVICENCIO|50|META
50001001 |LA CONCEPCION|50|META
50001002 |RINCON POMPEYA|50|META
50001003 |SANTA ROSA|50|META
50001004 |BUENAVISTA - VILLAVI|50|META
50001005 |EL COCUY|50|META
50001006 |SANTA OLANIA|50|META
50001007 |SERUITA|50|META
50001008 |VANGUARDIA|50|META
50001009 |PUERTO COLOMBIA|50|META
50001010 |SANTA MARIA LA BAJA|50|META
50001011 |SANTA TERESA|50|META
50006000 |ACACIAS|50|META
50006001 |DINAMARCA|50|META
50006002 |MANZANARES|50|META
50006003 |S ISIDRO CHICHIMENE|50|META
